Task_ID,Success,Latency_ms,Bytes,Attempts,Error
260,True,794.34,1048576,1,
263,True,789.82,1048576,1,
257,True,810.84,1048576,1,
264,True,791.65,1048576,1,
259,True,809.22,1048576,1,
261,True,807.01,1048576,1,
262,True,813.03,1048576,1,
258,True,832.66,1048576,1,
266,True,733.11,1048576,1,
265,True,747.80,1048576,1,
272,True,716.41,1048576,1,
271,True,732.54,1048576,1,
268,True,753.25,1048576,1,
270,True,750.68,1048576,1,
269,True,765.52,1048576,1,
267,True,914.45,1048576,1,
273,True,1054.94,1048576,1,
275,True,1046.42,1048576,1,
274,True,1050.64,1048576,1,
277,True,1039.47,1048576,1,
280,True,889.05,1048576,1,
276,True,1059.36,1048576,1,
278,True,1058.15,1048576,1,
279,True,1049.14,1048576,1,
281,True,910.80,1048576,1,
283,True,910.85,1048576,1,
282,True,918.85,1048576,1,
284,True,922.70,1048576,1,
285,True,936.02,1048576,1,
286,True,974.92,1048576,1,
287,True,1011.59,1048576,1,
288,True,1113.20,1048576,1,
289,True,986.05,1048576,1,
291,True,991.06,1048576,1,
290,True,1006.31,1048576,1,
292,True,1004.61,1048576,1,
293,True,1007.64,1048576,1,
294,True,1000.10,1048576,1,
295,True,975.22,1048576,1,
296,True,912.99,1048576,1,
297,True,811.33,1048576,1,
299,True,798.53,1048576,1,
298,True,814.20,1048576,1,
300,True,820.47,1048576,1,
302,True,781.28,1048576,1,
301,True,846.23,1048576,1,
303,True,851.54,1048576,1,
304,True,846.45,1048576,1,
306,True,842.51,1048576,1,
307,True,839.17,1048576,1,
305,True,862.63,1048576,1,
310,True,765.87,1048576,1,
308,True,819.13,1048576,1,
311,True,709.55,1048576,1,
309,True,802.19,1048576,1,
312,True,678.50,1048576,1,
313,True,737.44,1048576,1,
317,True,730.95,1048576,1,
318,True,731.63,1048576,1,
320,True,728.17,1048576,1,
319,True,732.82,1048576,1,
315,True,749.67,1048576,1,
314,True,754.30,1048576,1,
316,True,754.24,1048576,1,
322,True,1066.20,1048576,1,
326,True,1061.04,1048576,1,
321,True,1093.05,1048576,1,
323,True,1107.76,1048576,1,
325,True,1110.22,1048576,1,
327,True,1108.23,1048576,1,
324,True,1121.63,1048576,1,
328,True,1119.23,1048576,1,
336,True,946.14,1048576,1,
335,True,960.90,1048576,1,
330,True,1018.66,1048576,1,
333,True,975.23,1048576,1,
329,True,1030.89,1048576,1,
332,True,985.84,1048576,1,
334,True,979.05,1048576,1,
331,True,1018.10,1048576,1,
344,True,860.23,1048576,1,
337,True,882.05,1048576,1,
343,True,870.61,1048576,1,
342,True,876.28,1048576,1,
339,True,887.18,1048576,1,
340,True,890.88,1048576,1,
338,True,899.71,1048576,1,
341,True,1005.08,1048576,1,
351,True,1012.19,1048576,1,
346,True,1036.60,1048576,1,
349,True,1034.00,1048576,1,
348,True,1085.11,1048576,1,
350,True,1112.37,1048576,1,
345,True,1145.19,1048576,1,
347,True,1145.91,1048576,1,
352,True,1033.25,1048576,1,
359,True,1113.78,1048576,1,
357,True,1132.13,1048576,1,
354,True,1231.64,1048576,1,
358,True,1127.98,1048576,1,
353,True,1241.00,1048576,1,
356,True,1186.20,1048576,1,
355,True,1245.18,1048576,1,
360,True,1125.45,1048576,1,
362,True,1001.73,1048576,1,
366,True,992.42,1048576,1,
365,True,998.25,1048576,1,
361,True,1010.76,1048576,1,
367,True,986.76,1048576,1,
363,True,1010.95,1048576,1,
368,True,990.68,1048576,1,
364,True,1016.61,1048576,1,
372,True,791.79,1048576,1,
373,True,791.95,1048576,1,
374,True,792.33,1048576,1,
370,True,805.86,1048576,1,
376,True,791.29,1048576,1,
371,True,809.41,1048576,1,
369,True,816.91,1048576,1,
375,True,803.96,1048576,1,
380,True,792.25,1048576,1,
378,True,804.06,1048576,1,
379,True,804.04,1048576,1,
381,True,801.39,1048576,1,
377,True,817.42,1048576,1,
383,True,801.91,1048576,1,
384,True,801.86,1048576,1,
382,True,811.58,1048576,1,
392,True,896.98,1048576,1,
391,True,902.72,1048576,1,
386,True,922.59,1048576,1,
385,True,930.90,1048576,1,
389,True,918.33,1048576,1,
388,True,925.04,1048576,1,
387,True,932.57,1048576,1,
390,True,930.15,1048576,1,
395,True,1085.11,1048576,1,
394,True,1092.17,1048576,1,
400,True,1072.05,1048576,1,
396,True,1094.61,1048576,1,
393,True,1106.68,1048576,1,
398,True,1095.27,1048576,1,
397,True,1103.57,1048576,1,
399,True,1102.86,1048576,1,
402,True,1235.25,1048576,1,
408,True,1209.08,1048576,1,
407,True,1218.74,1048576,1,
404,True,1233.39,1048576,1,
401,True,1249.27,1048576,1,
403,True,1241.67,1048576,1,
405,True,1237.75,1048576,1,
406,True,1237.70,1048576,1,
412,True,1320.46,1048576,1,
409,True,1336.82,1048576,1,
414,True,1329.14,1048576,1,
411,True,1339.14,1048576,1,
415,True,1331.32,1048576,1,
413,True,1340.51,1048576,1,
410,True,1355.17,1048576,1,
416,True,1345.73,1048576,1,
422,True,1323.72,1048576,1,
420,True,1333.33,1048576,1,
419,True,1339.29,1048576,1,
424,True,1319.43,1048576,1,
418,True,1350.95,1048576,1,
423,True,1335.67,1048576,1,
417,True,1370.88,1048576,1,
421,True,1357.14,1048576,1,
431,True,1403.84,1048576,1,
